
*******************************************************************
==>> Run on: 2021-07-01 01:38:14
==>> Seed was set to: 1


 Arguments:
	 seed                 : 1
	 log                  : None
	 experiment           : simclr
	 dataset              : cifar10
	 valid_split          : 0.0
	 arch                 : VGG6
	 parallel             : False
	 checkpoint           : None
	 inference_only       : False
	 batch_size           : 512
	 num_epochs           : 500
	 optimizer            : adam
	 init_lr              : 0.001
	 weight_decay         : 1e-06
	 momentum             : 0.9
	 lr_schedule          : [500]
	 lr_gamma             : 0.1
	 version              : default
	 projection           : 512
	 temperature          : 0.5
==>> Total training batches: 98
==>> Total validation batches: 20
==>> Total testing batches: 20
customizable_VGG(
  (features): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (projection): Sequential(
    (0): Linear(in_features=2048, out_features=512, bias=False)
    (1): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU(inplace=True)
    (3): Linear(in_features=512, out_features=512, bias=True)
  )
)
==>> Starting training from scratch!
==>> Optimizer settings: Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    initial_lr: 0.001
    lr: 0.001
    weight_decay: 1e-06
)
==>> LR scheduler type: <class 'torch.optim.lr_scheduler.MultiStepLR'>
==>> LR scheduler state: {'milestones': Counter({500: 1}), 'gamma': 0.1, 'base_lrs': [0.001], 'last_epoch': 0, '_step_count': 1, '_get_lr_called_within_step': False, '_last_lr': [0.001]}
==>> Number of training epochs: 500
==>>> TRAIN-PRUNE | train epoch: 0, loss: 6.120381, similarity: 0.5756
==>>> CLEAN VALIDATE | epoch: 265, batch index: 20, val loss: 5.073578, val sim: 0.5397
==>>> TRAIN-PRUNE | train epoch: 266, loss: 5.498099, similarity: 0.7962
==>>> CLEAN VALIDATE | epoch: 266, batch index: 20, val loss: 5.054892, val sim: 0.5458
==>>> TRAIN-PRUNE | train epoch: 267, loss: 5.496311, similarity: 0.7969
==>>> CLEAN VALIDATE | epoch: 267, batch index: 20, val loss: 5.042861, val sim: 0.5508
==>>> TRAIN-PRUNE | train epoch: 268, loss: 5.495297, similarity: 0.7976
==>>> CLEAN VALIDATE | epoch: 268, batch index: 20, val loss: 5.095643, val sim: 0.5319
==>>> TRAIN-PRUNE | train epoch: 269, loss: 5.495478, similarity: 0.7972
==>>> CLEAN VALIDATE | epoch: 269, batch index: 20, val loss: 5.057796, val sim: 0.5463
==>>> TRAIN-PRUNE | train epoch: 270, loss: 5.497862, similarity: 0.7964
==>>> CLEAN VALIDATE | epoch: 270, batch index: 20, val loss: 5.115579, val sim: 0.5274
==>>> TRAIN-PRUNE | train epoch: 271, loss: 5.498213, similarity: 0.7958
==>>> CLEAN VALIDATE | epoch: 271, batch index: 20, val loss: 5.108900, val sim: 0.5278
==>>> TRAIN-PRUNE | train epoch: 272, loss: 5.494547, similarity: 0.7979
==>>> CLEAN VALIDATE | epoch: 272, batch index: 20, val loss: 5.098527, val sim: 0.5323
==>>> TRAIN-PRUNE | train epoch: 273, loss: 5.498347, similarity: 0.7959
==>>> CLEAN VALIDATE | epoch: 273, batch index: 20, val loss: 5.060184, val sim: 0.5442
==>>> TRAIN-PRUNE | train epoch: 274, loss: 5.493500, similarity: 0.7985
==>>> CLEAN VALIDATE | epoch: 274, batch index: 20, val loss: 5.101552, val sim: 0.5333
==>>> TRAIN-PRUNE | train epoch: 275, loss: 5.500603, similarity: 0.7951
==>>> CLEAN VALIDATE | epoch: 275, batch index: 20, val loss: 5.088830, val sim: 0.5359
==>>> TRAIN-PRUNE | train epoch: 276, loss: 5.494914, similarity: 0.7978
==>>> CLEAN VALIDATE | epoch: 276, batch index: 20, val loss: 5.079724, val sim: 0.5401
==>>> TRAIN-PRUNE | train epoch: 277, loss: 5.498854, similarity: 0.7956
==>>> CLEAN VALIDATE | epoch: 277, batch index: 20, val loss: 5.096550, val sim: 0.5329
==>>> TRAIN-PRUNE | train epoch: 278, loss: 5.493880, similarity: 0.7978
==>>> CLEAN VALIDATE | epoch: 278, batch index: 20, val loss: 5.077195, val sim: 0.5411
==>>> TRAIN-PRUNE | train epoch: 279, loss: 5.495721, similarity: 0.7971
==>>> CLEAN VALIDATE | epoch: 279, batch index: 20, val loss: 5.070373, val sim: 0.5438
==>>> TRAIN-PRUNE | train epoch: 280, loss: 5.494364, similarity: 0.7978
==>>> CLEAN VALIDATE | epoch: 280, batch index: 20, val loss: 5.093981, val sim: 0.5357
==>>> TRAIN-PRUNE | train epoch: 281, loss: 5.496204, similarity: 0.7970
==>>> CLEAN VALIDATE | epoch: 281, batch index: 20, val loss: 5.091328, val sim: 0.5366
==>>> TRAIN-PRUNE | train epoch: 282, loss: 5.492960, similarity: 0.7984
==>>> CLEAN VALIDATE | epoch: 282, batch index: 20, val loss: 5.054617, val sim: 0.5491
==>>> TRAIN-PRUNE | train epoch: 283, loss: 5.495893, similarity: 0.7973
==>>> CLEAN VALIDATE | epoch: 283, batch index: 20, val loss: 5.027904, val sim: 0.5559
==>>> TRAIN-PRUNE | train epoch: 284, loss: 5.494810, similarity: 0.7972
==>>> CLEAN VALIDATE | epoch: 284, batch index: 20, val loss: 5.053946, val sim: 0.5463
==>>> TRAIN-PRUNE | train epoch: 285, loss: 5.497219, similarity: 0.7965
==>>> CLEAN VALIDATE | epoch: 285, batch index: 20, val loss: 5.111959, val sim: 0.5262
==>>> TRAIN-PRUNE | train epoch: 286, loss: 5.495660, similarity: 0.7972
==>>> CLEAN VALIDATE | epoch: 286, batch index: 20, val loss: 5.040476, val sim: 0.5527
==>>> TRAIN-PRUNE | train epoch: 287, loss: 5.493474, similarity: 0.7982
==>>> CLEAN VALIDATE | epoch: 287, batch index: 20, val loss: 5.058708, val sim: 0.5455
==>>> TRAIN-PRUNE | train epoch: 288, loss: 5.495731, similarity: 0.7972
==>>> CLEAN VALIDATE | epoch: 288, batch index: 20, val loss: 5.087960, val sim: 0.5367
==>>> TRAIN-PRUNE | train epoch: 289, loss: 5.497164, similarity: 0.7968
==>>> CLEAN VALIDATE | epoch: 289, batch index: 20, val loss: 5.074726, val sim: 0.5408
==>>> TRAIN-PRUNE | train epoch: 290, loss: 5.494745, similarity: 0.7977
==>>> CLEAN VALIDATE | epoch: 290, batch index: 20, val loss: 5.085037, val sim: 0.5389
==>>> TRAIN-PRUNE | train epoch: 291, loss: 5.493487, similarity: 0.7980
==>>> CLEAN VALIDATE | epoch: 291, batch index: 20, val loss: 5.090935, val sim: 0.5336
==>>> TRAIN-PRUNE | train epoch: 292, loss: 5.494122, similarity: 0.7977
==>>> CLEAN VALIDATE | epoch: 292, batch index: 20, val loss: 5.117045, val sim: 0.5266
==>>> TRAIN-PRUNE | train epoch: 293, loss: 5.491323, similarity: 0.7993
==>>> CLEAN VALIDATE | epoch: 293, batch index: 20, val loss: 5.035826, val sim: 0.5525
==>>> TRAIN-PRUNE | train epoch: 294, loss: 5.496782, similarity: 0.7967
==>>> CLEAN VALIDATE | epoch: 294, batch index: 20, val loss: 5.064578, val sim: 0.5436
==>>> TRAIN-PRUNE | train epoch: 295, loss: 5.493523, similarity: 0.7981
==>>> CLEAN VALIDATE | epoch: 295, batch index: 20, val loss: 5.091995, val sim: 0.5360
==>>> TRAIN-PRUNE | train epoch: 296, loss: 5.496990, similarity: 0.7967
==>>> CLEAN VALIDATE | epoch: 296, batch index: 20, val loss: 5.116766, val sim: 0.5279
==>>> TRAIN-PRUNE | train epoch: 297, loss: 5.497974, similarity: 0.7960
==>>> CLEAN VALIDATE | epoch: 297, batch index: 20, val loss: 5.065702, val sim: 0.5430
==>>> TRAIN-PRUNE | train epoch: 298, loss: 5.496367, similarity: 0.7966
==>>> CLEAN VALIDATE | epoch: 298, batch index: 20, val loss: 5.062711, val sim: 0.5443
==>>> TRAIN-PRUNE | train epoch: 299, loss: 5.491344, similarity: 0.7992
==>>> CLEAN VALIDATE | epoch: 299, batch index: 20, val loss: 5.041087, val sim: 0.5494
==>>> TRAIN-PRUNE | train epoch: 300, loss: 5.492820, similarity: 0.7985
==>>> CLEAN VALIDATE | epoch: 300, batch index: 20, val loss: 5.058819, val sim: 0.5435
==>>> TRAIN-PRUNE | train epoch: 301, loss: 5.493185, similarity: 0.7979
==>>> CLEAN VALIDATE | epoch: 301, batch index: 20, val loss: 5.067799, val sim: 0.5424
==>>> TRAIN-PRUNE | train epoch: 302, loss: 5.494693, similarity: 0.7973
==>>> CLEAN VALIDATE | epoch: 302, batch index: 20, val loss: 5.068852, val sim: 0.5426
==>>> TRAIN-PRUNE | train epoch: 303, loss: 5.494417, similarity: 0.7976
==>>> CLEAN VALIDATE | epoch: 303, batch index: 20, val loss: 5.086922, val sim: 0.5374
==>>> TRAIN-PRUNE | train epoch: 304, loss: 5.494963, similarity: 0.7972
==>>> CLEAN VALIDATE | epoch: 304, batch index: 20, val loss: 5.047355, val sim: 0.5498
==>>> TRAIN-PRUNE | train epoch: 305, loss: 5.492806, similarity: 0.7986
==>>> CLEAN VALIDATE | epoch: 305, batch index: 20, val loss: 5.100656, val sim: 0.5298
==>>> TRAIN-PRUNE | train epoch: 306, loss: 5.491658, similarity: 0.7989
==>>> CLEAN VALIDATE | epoch: 306, batch index: 20, val loss: 5.073306, val sim: 0.5412
==>>> TRAIN-PRUNE | train epoch: 307, loss: 5.495571, similarity: 0.7971
==>>> CLEAN VALIDATE | epoch: 307, batch index: 20, val loss: 5.058842, val sim: 0.5468
==>>> TRAIN-PRUNE | train epoch: 308, loss: 5.493239, similarity: 0.7981
==>>> CLEAN VALIDATE | epoch: 308, batch index: 20, val loss: 5.062116, val sim: 0.5456
==>>> TRAIN-PRUNE | train epoch: 309, loss: 5.493019, similarity: 0.7982
==>>> CLEAN VALIDATE | epoch: 309, batch index: 20, val loss: 5.051166, val sim: 0.5471
==>>> TRAIN-PRUNE | train epoch: 310, loss: 5.495502, similarity: 0.7970
==>>> CLEAN VALIDATE | epoch: 310, batch index: 20, val loss: 5.064598, val sim: 0.5424
==>>> TRAIN-PRUNE | train epoch: 311, loss: 5.494250, similarity: 0.7974
==>>> CLEAN VALIDATE | epoch: 311, batch index: 20, val loss: 5.068074, val sim: 0.5426
==>>> TRAIN-PRUNE | train epoch: 312, loss: 5.496388, similarity: 0.7968
==>>> CLEAN VALIDATE | epoch: 312, batch index: 20, val loss: 5.036865, val sim: 0.5517
==>>> TRAIN-PRUNE | train epoch: 313, loss: 5.496565, similarity: 0.7970
==>>> CLEAN VALIDATE | epoch: 313, batch index: 20, val loss: 5.111135, val sim: 0.5260
==>>> TRAIN-PRUNE | train epoch: 314, loss: 5.493698, similarity: 0.7981
==>>> CLEAN VALIDATE | epoch: 314, batch index: 20, val loss: 5.082531, val sim: 0.5368
==>>> TRAIN-PRUNE | train epoch: 315, loss: 5.493842, similarity: 0.7978
==>>> CLEAN VALIDATE | epoch: 315, batch index: 20, val loss: 5.092205, val sim: 0.5325
==>>> TRAIN-PRUNE | train epoch: 316, loss: 5.493260, similarity: 0.7980
==>>> CLEAN VALIDATE | epoch: 316, batch index: 20, val loss: 5.033446, val sim: 0.5570
==>>> TRAIN-PRUNE | train epoch: 317, loss: 5.494385, similarity: 0.7975
==>>> CLEAN VALIDATE | epoch: 317, batch index: 20, val loss: 5.047549, val sim: 0.5480
==>>> TRAIN-PRUNE | train epoch: 318, loss: 5.491850, similarity: 0.7986
==>>> CLEAN VALIDATE | epoch: 318, batch index: 20, val loss: 5.069220, val sim: 0.5409
==>>> TRAIN-PRUNE | train epoch: 319, loss: 5.490339, similarity: 0.7992
==>>> CLEAN VALIDATE | epoch: 319, batch index: 20, val loss: 5.042843, val sim: 0.5481
==>>> TRAIN-PRUNE | train epoch: 320, loss: 5.491347, similarity: 0.7988
==>>> CLEAN VALIDATE | epoch: 320, batch index: 20, val loss: 5.058853, val sim: 0.5421
==>>> TRAIN-PRUNE | train epoch: 321, loss: 5.494467, similarity: 0.7972
==>>> CLEAN VALIDATE | epoch: 321, batch index: 20, val loss: 5.061032, val sim: 0.5453
==>>> TRAIN-PRUNE | train epoch: 322, loss: 5.490623, similarity: 0.7991
==>>> CLEAN VALIDATE | epoch: 322, batch index: 20, val loss: 5.052085, val sim: 0.5489
==>>> TRAIN-PRUNE | train epoch: 323, loss: 5.492581, similarity: 0.7983
==>>> CLEAN VALIDATE | epoch: 323, batch index: 20, val loss: 5.091385, val sim: 0.5359
==>>> TRAIN-PRUNE | train epoch: 324, loss: 5.492680, similarity: 0.7982
==>>> CLEAN VALIDATE | epoch: 324, batch index: 20, val loss: 5.054730, val sim: 0.5460
==>>> TRAIN-PRUNE | train epoch: 325, loss: 5.491206, similarity: 0.7990
==>>> CLEAN VALIDATE | epoch: 325, batch index: 20, val loss: 5.024342, val sim: 0.5571
==>>> TRAIN-PRUNE | train epoch: 326, loss: 5.492219, similarity: 0.7985
==>>> CLEAN VALIDATE | epoch: 326, batch index: 20, val loss: 5.043785, val sim: 0.5501
==>>> TRAIN-PRUNE | train epoch: 327, loss: 5.489627, similarity: 0.7995
==>>> CLEAN VALIDATE | epoch: 327, batch index: 20, val loss: 5.040051, val sim: 0.5548
==>>> TRAIN-PRUNE | train epoch: 328, loss: 5.488509, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 328, batch index: 20, val loss: 5.084873, val sim: 0.5350
==>>> TRAIN-PRUNE | train epoch: 329, loss: 5.491071, similarity: 0.7991
==>>> CLEAN VALIDATE | epoch: 329, batch index: 20, val loss: 5.054840, val sim: 0.5487
==>>> TRAIN-PRUNE | train epoch: 330, loss: 5.491277, similarity: 0.7990
==>>> CLEAN VALIDATE | epoch: 330, batch index: 20, val loss: 5.084156, val sim: 0.5360
==>>> TRAIN-PRUNE | train epoch: 331, loss: 5.492805, similarity: 0.7982
==>>> CLEAN VALIDATE | epoch: 331, batch index: 20, val loss: 5.076165, val sim: 0.5390
==>>> TRAIN-PRUNE | train epoch: 332, loss: 5.491683, similarity: 0.7987
==>>> CLEAN VALIDATE | epoch: 332, batch index: 20, val loss: 5.103410, val sim: 0.5307
==>>> TRAIN-PRUNE | train epoch: 333, loss: 5.490464, similarity: 0.7993
==>>> CLEAN VALIDATE | epoch: 333, batch index: 20, val loss: 5.110092, val sim: 0.5296
==>>> TRAIN-PRUNE | train epoch: 334, loss: 5.486363, similarity: 0.8013
==>>> CLEAN VALIDATE | epoch: 334, batch index: 20, val loss: 5.096441, val sim: 0.5340
==>>> TRAIN-PRUNE | train epoch: 335, loss: 5.491436, similarity: 0.7989
==>>> CLEAN VALIDATE | epoch: 335, batch index: 20, val loss: 5.099488, val sim: 0.5311
==>>> TRAIN-PRUNE | train epoch: 336, loss: 5.490303, similarity: 0.7996
==>>> CLEAN VALIDATE | epoch: 336, batch index: 20, val loss: 5.071074, val sim: 0.5428
==>>> TRAIN-PRUNE | train epoch: 337, loss: 5.487522, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 337, batch index: 20, val loss: 5.092498, val sim: 0.5330
==>>> TRAIN-PRUNE | train epoch: 338, loss: 5.490164, similarity: 0.7991
==>>> CLEAN VALIDATE | epoch: 338, batch index: 20, val loss: 5.039456, val sim: 0.5526
==>>> TRAIN-PRUNE | train epoch: 339, loss: 5.490213, similarity: 0.7993
==>>> CLEAN VALIDATE | epoch: 339, batch index: 20, val loss: 5.048630, val sim: 0.5494
==>>> TRAIN-PRUNE | train epoch: 340, loss: 5.491000, similarity: 0.7990
==>>> CLEAN VALIDATE | epoch: 340, batch index: 20, val loss: 5.082134, val sim: 0.5353
==>>> TRAIN-PRUNE | train epoch: 341, loss: 5.493797, similarity: 0.7976
==>>> CLEAN VALIDATE | epoch: 341, batch index: 20, val loss: 5.060448, val sim: 0.5427
==>>> TRAIN-PRUNE | train epoch: 342, loss: 5.488240, similarity: 0.8003
==>>> CLEAN VALIDATE | epoch: 342, batch index: 20, val loss: 5.103282, val sim: 0.5370
==>>> TRAIN-PRUNE | train epoch: 343, loss: 5.492650, similarity: 0.7984
==>>> CLEAN VALIDATE | epoch: 343, batch index: 20, val loss: 5.112224, val sim: 0.5276
==>>> TRAIN-PRUNE | train epoch: 344, loss: 5.488453, similarity: 0.8001
==>>> CLEAN VALIDATE | epoch: 344, batch index: 20, val loss: 5.046339, val sim: 0.5474
==>>> TRAIN-PRUNE | train epoch: 345, loss: 5.492961, similarity: 0.7981
==>>> CLEAN VALIDATE | epoch: 345, batch index: 20, val loss: 5.092604, val sim: 0.5326
==>>> TRAIN-PRUNE | train epoch: 346, loss: 5.489072, similarity: 0.7999
==>>> CLEAN VALIDATE | epoch: 346, batch index: 20, val loss: 5.048697, val sim: 0.5480
==>>> TRAIN-PRUNE | train epoch: 347, loss: 5.487505, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 347, batch index: 20, val loss: 5.072778, val sim: 0.5441
==>>> TRAIN-PRUNE | train epoch: 348, loss: 5.490415, similarity: 0.7991
==>>> CLEAN VALIDATE | epoch: 348, batch index: 20, val loss: 5.039131, val sim: 0.5503
==>>> TRAIN-PRUNE | train epoch: 349, loss: 5.487127, similarity: 0.8007
==>>> CLEAN VALIDATE | epoch: 349, batch index: 20, val loss: 5.031282, val sim: 0.5533
==>>> TRAIN-PRUNE | train epoch: 350, loss: 5.490884, similarity: 0.7989
==>>> CLEAN VALIDATE | epoch: 350, batch index: 20, val loss: 5.065613, val sim: 0.5411
==>>> TRAIN-PRUNE | train epoch: 351, loss: 5.486749, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 351, batch index: 20, val loss: 5.094353, val sim: 0.5317
==>>> TRAIN-PRUNE | train epoch: 352, loss: 5.491158, similarity: 0.7987
==>>> CLEAN VALIDATE | epoch: 352, batch index: 20, val loss: 5.086106, val sim: 0.5351
==>>> TRAIN-PRUNE | train epoch: 353, loss: 5.486300, similarity: 0.8012
==>>> CLEAN VALIDATE | epoch: 353, batch index: 20, val loss: 5.045347, val sim: 0.5492
==>>> TRAIN-PRUNE | train epoch: 354, loss: 5.486958, similarity: 0.8006
==>>> CLEAN VALIDATE | epoch: 354, batch index: 20, val loss: 5.037991, val sim: 0.5505
==>>> TRAIN-PRUNE | train epoch: 355, loss: 5.490859, similarity: 0.7987
==>>> CLEAN VALIDATE | epoch: 355, batch index: 20, val loss: 5.078400, val sim: 0.5416
==>>> TRAIN-PRUNE | train epoch: 356, loss: 5.488765, similarity: 0.7996
==>>> CLEAN VALIDATE | epoch: 356, batch index: 20, val loss: 5.036551, val sim: 0.5528
==>>> TRAIN-PRUNE | train epoch: 357, loss: 5.488756, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 357, batch index: 20, val loss: 5.074456, val sim: 0.5406
==>>> TRAIN-PRUNE | train epoch: 358, loss: 5.488686, similarity: 0.7999
==>>> CLEAN VALIDATE | epoch: 358, batch index: 20, val loss: 5.047735, val sim: 0.5476
==>>> TRAIN-PRUNE | train epoch: 359, loss: 5.487744, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 359, batch index: 20, val loss: 5.122163, val sim: 0.5238
==>>> TRAIN-PRUNE | train epoch: 360, loss: 5.487750, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 360, batch index: 20, val loss: 5.069522, val sim: 0.5423
==>>> TRAIN-PRUNE | train epoch: 361, loss: 5.488219, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 361, batch index: 20, val loss: 5.101011, val sim: 0.5305
==>>> TRAIN-PRUNE | train epoch: 362, loss: 5.487143, similarity: 0.8002
==>>> CLEAN VALIDATE | epoch: 362, batch index: 20, val loss: 5.033321, val sim: 0.5516
==>>> TRAIN-PRUNE | train epoch: 363, loss: 5.490876, similarity: 0.7987
==>>> CLEAN VALIDATE | epoch: 363, batch index: 20, val loss: 5.089670, val sim: 0.5335
==>>> TRAIN-PRUNE | train epoch: 364, loss: 5.485753, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 364, batch index: 20, val loss: 5.036624, val sim: 0.5540
==>>> TRAIN-PRUNE | train epoch: 365, loss: 5.488399, similarity: 0.7997
==>>> CLEAN VALIDATE | epoch: 365, batch index: 20, val loss: 5.085819, val sim: 0.5332
==>>> TRAIN-PRUNE | train epoch: 366, loss: 5.487506, similarity: 0.8001
==>>> CLEAN VALIDATE | epoch: 366, batch index: 20, val loss: 5.077186, val sim: 0.5391
==>>> TRAIN-PRUNE | train epoch: 367, loss: 5.486311, similarity: 0.8006
==>>> CLEAN VALIDATE | epoch: 367, batch index: 20, val loss: 5.065344, val sim: 0.5441
==>>> TRAIN-PRUNE | train epoch: 368, loss: 5.488855, similarity: 0.7998
==>>> CLEAN VALIDATE | epoch: 368, batch index: 20, val loss: 5.018093, val sim: 0.5566
==>>> TRAIN-PRUNE | train epoch: 369, loss: 5.488894, similarity: 0.7994
==>>> CLEAN VALIDATE | epoch: 369, batch index: 20, val loss: 5.032405, val sim: 0.5520
==>>> TRAIN-PRUNE | train epoch: 370, loss: 5.486399, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 370, batch index: 20, val loss: 5.088444, val sim: 0.5362
==>>> TRAIN-PRUNE | train epoch: 371, loss: 5.484888, similarity: 0.8008
==>>> CLEAN VALIDATE | epoch: 371, batch index: 20, val loss: 5.043447, val sim: 0.5492
==>>> TRAIN-PRUNE | train epoch: 372, loss: 5.488383, similarity: 0.7996
==>>> CLEAN VALIDATE | epoch: 372, batch index: 20, val loss: 5.052024, val sim: 0.5538
==>>> TRAIN-PRUNE | train epoch: 373, loss: 5.488370, similarity: 0.7996
==>>> CLEAN VALIDATE | epoch: 373, batch index: 20, val loss: 5.075316, val sim: 0.5371
==>>> TRAIN-PRUNE | train epoch: 374, loss: 5.487359, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 374, batch index: 20, val loss: 5.057101, val sim: 0.5445
==>>> TRAIN-PRUNE | train epoch: 375, loss: 5.487630, similarity: 0.7999
==>>> CLEAN VALIDATE | epoch: 375, batch index: 20, val loss: 5.070065, val sim: 0.5406
==>>> TRAIN-PRUNE | train epoch: 376, loss: 5.486440, similarity: 0.8006
==>>> CLEAN VALIDATE | epoch: 376, batch index: 20, val loss: 5.038220, val sim: 0.5514
==>>> TRAIN-PRUNE | train epoch: 377, loss: 5.485933, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 377, batch index: 20, val loss: 5.070651, val sim: 0.5405
==>>> TRAIN-PRUNE | train epoch: 378, loss: 5.487218, similarity: 0.8003
==>>> CLEAN VALIDATE | epoch: 378, batch index: 20, val loss: 5.051652, val sim: 0.5508
==>>> TRAIN-PRUNE | train epoch: 379, loss: 5.490014, similarity: 0.7987
==>>> CLEAN VALIDATE | epoch: 379, batch index: 20, val loss: 5.101589, val sim: 0.5294
==>>> TRAIN-PRUNE | train epoch: 380, loss: 5.484718, similarity: 0.8009
==>>> CLEAN VALIDATE | epoch: 380, batch index: 20, val loss: 5.002642, val sim: 0.5626
==>>> TRAIN-PRUNE | train epoch: 381, loss: 5.487341, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 381, batch index: 20, val loss: 5.083552, val sim: 0.5361
==>>> TRAIN-PRUNE | train epoch: 382, loss: 5.486452, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 382, batch index: 20, val loss: 5.066200, val sim: 0.5432
==>>> TRAIN-PRUNE | train epoch: 383, loss: 5.491397, similarity: 0.7982
==>>> CLEAN VALIDATE | epoch: 383, batch index: 20, val loss: 5.091197, val sim: 0.5362
==>>> TRAIN-PRUNE | train epoch: 384, loss: 5.485186, similarity: 0.8008
==>>> CLEAN VALIDATE | epoch: 384, batch index: 20, val loss: 5.049175, val sim: 0.5501
==>>> TRAIN-PRUNE | train epoch: 385, loss: 5.485765, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 385, batch index: 20, val loss: 5.080793, val sim: 0.5388
==>>> TRAIN-PRUNE | train epoch: 386, loss: 5.488625, similarity: 0.7993
==>>> CLEAN VALIDATE | epoch: 386, batch index: 20, val loss: 5.053281, val sim: 0.5472
==>>> TRAIN-PRUNE | train epoch: 387, loss: 5.484338, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 387, batch index: 20, val loss: 5.039870, val sim: 0.5501
==>>> TRAIN-PRUNE | train epoch: 388, loss: 5.487423, similarity: 0.7997
==>>> CLEAN VALIDATE | epoch: 388, batch index: 20, val loss: 5.089024, val sim: 0.5348
==>>> TRAIN-PRUNE | train epoch: 389, loss: 5.484490, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 389, batch index: 20, val loss: 5.035897, val sim: 0.5521
==>>> TRAIN-PRUNE | train epoch: 390, loss: 5.487084, similarity: 0.8004
==>>> CLEAN VALIDATE | epoch: 390, batch index: 20, val loss: 5.057974, val sim: 0.5453
==>>> TRAIN-PRUNE | train epoch: 391, loss: 5.486304, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 391, batch index: 20, val loss: 5.063720, val sim: 0.5414
==>>> TRAIN-PRUNE | train epoch: 392, loss: 5.489190, similarity: 0.7989
==>>> CLEAN VALIDATE | epoch: 392, batch index: 20, val loss: 5.063665, val sim: 0.5416
==>>> TRAIN-PRUNE | train epoch: 393, loss: 5.486676, similarity: 0.7995
==>>> CLEAN VALIDATE | epoch: 393, batch index: 20, val loss: 5.041560, val sim: 0.5501
==>>> TRAIN-PRUNE | train epoch: 394, loss: 5.485610, similarity: 0.8003
==>>> CLEAN VALIDATE | epoch: 394, batch index: 20, val loss: 5.086336, val sim: 0.5354
==>>> TRAIN-PRUNE | train epoch: 395, loss: 5.486747, similarity: 0.8000
==>>> CLEAN VALIDATE | epoch: 395, batch index: 20, val loss: 5.049683, val sim: 0.5499
==>>> TRAIN-PRUNE | train epoch: 396, loss: 5.485890, similarity: 0.8002
==>>> CLEAN VALIDATE | epoch: 396, batch index: 20, val loss: 5.056053, val sim: 0.5466
==>>> TRAIN-PRUNE | train epoch: 397, loss: 5.487598, similarity: 0.7991
==>>> CLEAN VALIDATE | epoch: 397, batch index: 20, val loss: 5.028019, val sim: 0.5558
==>>> TRAIN-PRUNE | train epoch: 398, loss: 5.485773, similarity: 0.8002
==>>> CLEAN VALIDATE | epoch: 398, batch index: 20, val loss: 5.077959, val sim: 0.5376
==>>> TRAIN-PRUNE | train epoch: 399, loss: 5.483783, similarity: 0.8011
==>>> CLEAN VALIDATE | epoch: 399, batch index: 20, val loss: 5.039424, val sim: 0.5488
==>>> TRAIN-PRUNE | train epoch: 400, loss: 5.485045, similarity: 0.8005
==>>> CLEAN VALIDATE | epoch: 400, batch index: 20, val loss: 5.086030, val sim: 0.5350
==>>> TRAIN-PRUNE | train epoch: 401, loss: 5.485838, similarity: 0.8006
==>>> CLEAN VALIDATE | epoch: 401, batch index: 20, val loss: 5.068470, val sim: 0.5392
==>>> TRAIN-PRUNE | train epoch: 402, loss: 5.482377, similarity: 0.8015
==>>> CLEAN VALIDATE | epoch: 402, batch index: 20, val loss: 5.047404, val sim: 0.5488
==>>> TRAIN-PRUNE | train epoch: 403, loss: 5.484005, similarity: 0.8010
==>>> CLEAN VALIDATE | epoch: 403, batch index: 20, val loss: 5.071140, val sim: 0.5418
